city,state_abbr,county,lat,lng,population,zips,building_count,tier,slug,label,city_state_slug,path,source,officefinder_code,incorporated,cdp,ranking,simplemaps_matched,is_new_candidate
Bellaire,TX,Harris County,29.704,-95.4621,17206,77401 77402,1,3,bellaire,"Bellaire, TX",bellaire-tx,/commercial-real-estate/TX/bellaire/,rofo,,,,,true,
Bryan,TX,Brazos County,30.665,-96.3807,87939,77808 77803 77802 77801 77807 77805 77806,1,3,bryan,"Bryan, TX",bryan-tx,/commercial-real-estate/TX/bryan/,rofo,,,,,true,
Cedar Hill,TX,Dallas County,32.581,-96.9591,48879,75104 75106,1,3,cedar-hill,"Cedar Hill, TX",cedar-hill-tx,/commercial-real-estate/TX/cedar-hill/,rofo,,,,,true,
Coppell,TX,Dallas County,32.9639,-96.9903,42154,75019 75099,0,3,coppell,"Coppell, TX",coppell-tx,/commercial-real-estate/TX/coppell/,officefinder+simplemaps,2249,TRUE,FALSE,3,true,true
Dallas,TX,Dallas County,32.7767,-96.797,5968322,75098 75287 75230 75231 75236 75237 75235 75254 75251 75252 75253 75043 75032 75227 75238 75232 75233 75234 75089 75088 75087 75247 75244 75249 75248 75051 75166 75210 75211 75212 75214 75215 75216 75217 75218 75219 75390 75182 75229 75228 75220 75223 75225 75224 75226 75243 75241 75240 75246 75270 75207 75206 75204 75203 75202 75201 75209 75208 75019 75221 75222 75242 75250 75260 75262 75263 75264 75266 75267 75277 75283 75284 75285 75301 75303 75312 75313 75315 75320 75336 75339 75342 75354 75355 75356 75357 75358 75359 75360 75367 75370 75371 75372 75373 75374 75376 75378 75379 75380 75382 75389 75392 75393 75394 75395 75397 75398,1645,1,dallas,"Dallas, TX",dallas-tx,/commercial-real-estate/TX/dallas/,rofo,,,,,true,
Desoto,TX,Dallas County,32.5992,-96.8633,56211,75115 75123,1,3,desoto,"Desoto, TX",desoto-tx,/commercial-real-estate/TX/desoto/,rofo,,,,,true,
Duncanville,TX,Dallas County,32.646,-96.9127,39683,75116 75137 75138,1,3,duncanville,"Duncanville, TX",duncanville-tx,/commercial-real-estate/TX/duncanville/,rofo,,,,,true,
El Paso,TX,El Paso County,31.7619,-106.485,866309,79901 79902 79903 79904 79905 79906 79907 79930 79932 79935 79934 79936 79915 79912 79911 79835 79922 79920 79927 79924 79925 79910 79913 79914 79917 79923 79926 79931 79937 79940 79941 79942 79943 79944 79945 79946 79947 79948 79949 79950 79951 79952 79953 79954 79955 79958 79960 79961 79968 79976 79978 79980 79995 79996 79997 79998 79999 88540 88541 88542 88543 88544 88545 88546 88547 88548 88549 88550 88553 88554 88555 88556 88557 88558 88559 88560 88561 88562 88563 88565 88566 88567 88568 88569 88570 88571 88572 88573 88574 88575 88576 88577 88578 88579 88580 88581 88582 88583 88584 88585 88586 88588 88590 88595,701,2,el-paso,"El Paso, TX",el-paso-tx,/commercial-real-estate/TX/el-paso/,rofo,,,,,true,
Farmers Branch,TX,Dallas County,32.9272,-96.8804,36645,75234 75244 75381,0,3,farmers-branch,"Farmers Branch, TX",farmers-branch-tx,/commercial-real-estate/TX/farmers-branch/,officefinder+simplemaps,2250,TRUE,FALSE,3,true,true
Flower Mound,TX,Denton County,33.0343,-97.1146,78389,75022 75028 75027,1,3,flower-mound,"Flower Mound, TX",flower-mound-tx,/commercial-real-estate/TX/flower-mound/,rofo,,,,,true,
Fort Worth,TX,Tarrant County,32.7555,-97.3308,963194,76164 76040 76134 76135 76137 76131 76132 76133 76109 76108 76105 76104 76107 76106 76103 76102 76155 76053 76052 76123 76120 76244 76008 76179 76177 76036 76140 76262 76006 76118 76119 76116 76117 76114 76115 76112 76110 76111 76129 76127 76126 76101 76113 76121 76122 76124 76130 76147 76150 76161 76162 76163 76166 76190 76191 76193 76195 76196 76197 76198 76199,812,1,fort-worth,"Fort Worth, TX",fort-worth-tx,/commercial-real-estate/TX/fort-worth/,rofo,,,,,true,
Freeport,TX,Brazoria County,28.9453,-95.3601,10621,77541 77542,0,3,freeport,"Freeport, TX",freeport-tx,/commercial-real-estate/TX/freeport/,officefinder+simplemaps,2485,TRUE,FALSE,3,true,true
Frisco,TX,Collin County,33.156,-96.8216,219304,75034 75036 75033 75035,2,3,frisco,"Frisco, TX",frisco-tx,/commercial-real-estate/TX/frisco/,rofo,,,,,true,
Galveston,TX,Galveston County,29.2484,-94.8913,199112,77551 77550 77555 77554 77552 77553,0,2,galveston,"Galveston, TX",galveston-tx,/commercial-real-estate/TX/galveston/,officefinder+simplemaps,88,TRUE,FALSE,2,true,true
Garland,TX,Dallas County,32.91,-96.6304,246844,75043 75044 75041 75040 75042 75046 75047 75049,2,3,garland,"Garland, TX",garland-tx,/commercial-real-estate/TX/garland/,rofo,,,,,true,
Grapevine,TX,Tarrant County,32.9343,-97.0742,51139,75261 76051 76099,1,3,grapevine,"Grapevine, TX",grapevine-tx,/commercial-real-estate/TX/grapevine/,rofo,,,,,true,
Haltom City,TX,Tarrant County,32.8176,-97.2707,45767,76137 76148 76117,1,3,haltom-city,"Haltom City, TX",haltom-city-tx,/commercial-real-estate/TX/haltom-city/,rofo,,,,,true,
Houston,TX,Harris County,29.7604,-95.3698,6227666,77069 77068 77061 77060 77063 77062 77065 77064 77067 77066 77346 77571 77036 77037 77034 77035 77032 77033 77030 77031 77038 77449 77093 77044 77043 77042 77204 77598 77018 77019 77015 77016 77017 77010 77011 77012 77013 77094 77091 77092 77053 77345 77547 77080 77025 77024 77027 77026 77021 77020 77023 77022 77029 77028 77096 77090 77098 77099 77078 77079 77072 77073 77070 77071 77076 77077 77074 77075 77407 77047 77046 77045 77041 77040 77048 77336 77339 77338 77489 77003 77002 77007 77006 77005 77004 77009 77008 77450 77086 77089 77088 77083 77082 77081 77087 77085 77084 77054 77055 77056 77057 77058 77059 77396 77051 77506 77504 77001 77052 77201 77202 77203 77205 77206 77207 77208 77210 77212 77213 77215 77216 77217 77218 77219 77220 77221 77222 77223 77225 77226 77227 77228 77229 77230 77231 77233 77234 77235 77236 77237 77241 77242 77243 77244 77245 77248 77249 77251 77252 77253 77254 77255 77256 77257 77259 77261 77262 77263 77266 77269 77270 77271 77272 77273 77274 77275 77282 77284 77287 77288 77289 77291 77292 77293 77297 77299 77315 77325 77411,1871,1,houston,"Houston, TX",houston-tx,/commercial-real-estate/TX/houston/,rofo,,,,,true,
Hurst,TX,Tarrant County,32.8353,-97.1809,39861,76054 76053,0,3,hurst,"Hurst, TX",hurst-tx,/commercial-real-estate/TX/hurst/,officefinder+simplemaps,2255,TRUE,FALSE,3,true,true
Irving,TX,Dallas County,32.8583,-96.9702,256492,75063 75060 75038 75039 75062 75061 75014 75015 75016 75017 75059 75326 75368,9,3,irving,"Irving, TX",irving-tx,/commercial-real-estate/TX/irving/,rofo,,,,,true,
Katy,TX,Waller County,29.7905,-95.8353,25184,77493 77494 77491,1,3,katy,"Katy, TX",katy-tx,/commercial-real-estate/TX/katy/,rofo,,,,,true,
Lakeway,TX,Travis County,30.3544,-97.9864,19307,78738 78734,0,3,lakeway,"Lakeway, TX",lakeway-tx,/commercial-real-estate/TX/lakeway/,officefinder+simplemaps,2066,TRUE,FALSE,3,true,true
League City,TX,Galveston County,29.4874,-95.1087,116215,77573 77598 77511 77539 77565 77574 77592,1,3,league-city,"League City, TX",league-city-tx,/commercial-real-estate/TX/league-city/,rofo,,,,,true,
Lewisville,TX,Denton County,33.0454,-96.9815,131080,75067 75065 75056 75057 75077 75029,1,3,lewisville,"Lewisville, TX",lewisville-tx,/commercial-real-estate/TX/lewisville/,rofo,,,,,true,
Lubbock,TX,Lubbock County,33.5657,-101.8879,283565,79406 79423 79424 79416 79412 79410 79407 79414 79411 79404 79401 79403 79402 79415 79413 79408 79409 79430 79452 79453 79457 79464 79490 79491 79493 79499,1,3,lubbock,"Lubbock, TX",lubbock-tx,/commercial-real-estate/TX/lubbock/,rofo,,,,,true,
Mckinney,TX,Collin County,33.2016,-96.667,210600,75069 75072 75070 75071,2,3,mckinney,"Mckinney, TX",mckinney-tx,/commercial-real-estate/TX/mckinney/,rofo,,,,,true,
Pearland,TX,Brazoria County,29.5581,-95.3218,127514,77047 77089 77584 77581 77588,1,3,pearland,"Pearland, TX",pearland-tx,/commercial-real-estate/TX/pearland/,rofo,,,,,true,
Plano,TX,Collin County,33.0502,-96.7486,290594,75093 75023 75025 75024 75074 75075 75026 75086,6,3,plano,"Plano, TX",plano-tx,/commercial-real-estate/TX/plano/,rofo,,,,,true,
Richardson,TX,Dallas County,32.9716,-96.7093,118731,75081 75080 75082 75045 75083 75085,1,3,richardson,"Richardson, TX",richardson-tx,/commercial-real-estate/TX/richardson/,rofo,,,,,true,
Round Rock,TX,Williamson County,30.527,-97.6642,127786,78681 78664 78665 78682 78683,1,3,round-rock,"Round Rock, TX",round-rock-tx,/commercial-real-estate/TX/round-rock/,rofo,,,,,true,
San Antonio,TX,Bexar County,29.4241,-98.4936,2096390,78112 78239 78259 78258 78252 78251 78250 78257 78256 78255 78254 78208 78201 78202 78203 78204 78205 78207 78245 78242 78248 78231 78230 78233 78232 78235 78234 78237 78238 78209 78109 78266 78264 78260 78219 78218 78217 78216 78215 78214 78213 78212 78211 78210 78244 78247 78240 78249 78073 78023 78222 78223 78220 78221 78226 78227 78224 78225 78228 78229 78206 78241 78246 78265 78268 78269 78270 78278 78279 78280 78283 78284 78285 78288 78289 78291 78292 78293 78294 78295 78296 78297 78298 78299,860,1,san-antonio,"San Antonio, TX",san-antonio-tx,/commercial-real-estate/TX/san-antonio/,rofo,,,,,true,
Shavano Park,TX,Bexar County,29.5861,-98.5563,3670,78231 78230 78249,0,3,shavano-park,"Shavano Park, TX",shavano-park-tx,/commercial-real-estate/TX/shavano-park/,officefinder+simplemaps,1413,TRUE,FALSE,3,true,true
Southlake,TX,Tarrant County,32.9545,-97.1503,31137,76092,2,3,southlake,"Southlake, TX",southlake-tx,/commercial-real-estate/TX/southlake/,rofo,,,,,true,
Spring,TX,Harris County,30.0613,-95.383,68580,77373 77383 77387,1,3,spring,"Spring, TX",spring-tx,/commercial-real-estate/TX/spring/,rofo,,,,,true,
Stafford,TX,Fort Bend County,29.6271,-95.5654,17401,77477 77497,0,3,stafford,"Stafford, TX",stafford-tx,/commercial-real-estate/TX/stafford/,officefinder+simplemaps,1220,TRUE,FALSE,3,true,true
Sugar Land,TX,Fort Bend County,29.5935,-95.6358,110016,77498 77478 77479 77487 77496,5,3,sugar-land,"Sugar Land, TX",sugar-land-tx,/commercial-real-estate/TX/sugar-land/,rofo,,,,,true,
Temple,TX,Bell County,31.1068,-97.3891,129969,76501 76502 76504 76508 76533,0,2,temple,"Temple, TX",temple-tx,/commercial-real-estate/TX/temple/,officefinder+simplemaps,1412,TRUE,FALSE,2,true,true
The Colony,TX,Denton County,33.0925,-96.8976,45454,75036 75056,0,3,the-colony,"The Colony, TX",the-colony-tx,/commercial-real-estate/TX/the-colony/,officefinder+simplemaps,1118,TRUE,FALSE,3,true,true
The Woodlands,TX,Montgomery County,30.1738,-95.5134,121002,77381 77384 77380 77382 77389 77393,5,3,the-woodlands,"The Woodlands, TX",the-woodlands-tx,/commercial-real-estate/TX/the-woodlands/,rofo,,,,,true,
Tyler,TX,Smith County,32.3184,-95.3062,134739,75709 75702 75703 75701 75711 75710 75712 75713 75798 75799,2,3,tyler,"Tyler, TX",tyler-tx,/commercial-real-estate/TX/tyler/,rofo,,,,,true,
Westlake,TX,Tarrant County,32.9809,-97.2041,1670,76248 76262,0,3,westlake,"Westlake, TX",westlake-tx,/commercial-real-estate/TX/westlake/,officefinder+simplemaps,2252,TRUE,FALSE,3,true,true
American Fork,UT,Utah County,40.3783,-111.7953,37109,84003,0,3,american-fork,"American Fork, UT",american-fork-ut,/commercial-real-estate/UT/american-fork/,officefinder+simplemaps,1938,TRUE,FALSE,3,true,true
Bountiful,UT,Davis County,40.8721,-111.8647,45023,84010 84011,0,3,bountiful,"Bountiful, UT",bountiful-ut,/commercial-real-estate/UT/bountiful/,officefinder+simplemaps,1939,TRUE,FALSE,3,true,true
Clearfield,UT,Davis County,41.103,-112.0238,33523,84015 84016 84089,1,3,clearfield,"Clearfield, UT",clearfield-ut,/commercial-real-estate/UT/clearfield/,rofo,,,,,true,
Cottonwood Heights,UT,Salt Lake County,40.6137,-111.8144,32828,84093 84121 84171,0,3,cottonwood-heights,"Cottonwood Heights, UT",cottonwood-heights-ut,/commercial-real-estate/UT/cottonwood-heights/,officefinder+simplemaps,1941,TRUE,FALSE,3,true,true
Draper,UT,Salt Lake County,40.4957,-111.8605,50278,84020,1,3,draper,"Draper, UT",draper-ut,/commercial-real-estate/UT/draper/,rofo,,,,,true,
Farmington,UT,Davis County,40.9845,-111.9065,25389,84025,1,3,farmington,"Farmington, UT",farmington-ut,/commercial-real-estate/UT/farmington/,rofo,,,,,true,
Holladay,UT,Salt Lake County,40.66,-111.8226,31099,84117 84121 84124,0,3,holladay,"Holladay, UT",holladay-ut,/commercial-real-estate/UT/holladay/,officefinder+simplemaps,1944,TRUE,FALSE,3,true,true
Kaysville,UT,Davis County,41.029,-111.9456,33053,84037,0,3,kaysville,"Kaysville, UT",kaysville-ut,/commercial-real-estate/UT/kaysville/,officefinder+simplemaps,1946,TRUE,FALSE,3,true,true
Layton,UT,Davis County,41.077,-111.962,83286,84041 84040,0,3,layton,"Layton, UT",layton-ut,/commercial-real-estate/UT/layton/,officefinder+simplemaps,1948,TRUE,FALSE,3,true,true
Lehi,UT,Utah County,40.4136,-111.8725,85173,84043 84048,2,3,lehi,"Lehi, UT",lehi-ut,/commercial-real-estate/UT/lehi/,rofo,,,,,true,
Lindon,UT,Utah County,40.3414,-111.7187,11765,84042,0,3,lindon,"Lindon, UT",lindon-ut,/commercial-real-estate/UT/lindon/,officefinder+simplemaps,1951,TRUE,FALSE,3,true,true
Logan,UT,Cache County,41.7399,-111.8422,124449,84321 84322 84341,1,3,logan,"Logan, UT",logan-ut,/commercial-real-estate/UT/logan/,rofo,,,,,true,
Midvale,UT,Salt Lake County,40.6148,-111.8927,35989,84047,1,3,midvale,"Midvale, UT",midvale-ut,/commercial-real-estate/UT/midvale/,rofo,,,,,true,
Murray,UT,Salt Lake County,40.6498,-111.8874,50188,84117 84123 84121 84107 84157,0,3,murray,"Murray, UT",murray-ut,/commercial-real-estate/UT/murray/,officefinder+simplemaps,1955,TRUE,FALSE,3,true,true
North Salt Lake,UT,Davis County,40.8439,-111.9187,23474,84054,0,3,north-salt-lake,"North Salt Lake, UT",north-salt-lake-ut,/commercial-real-estate/UT/north-salt-lake/,officefinder+simplemaps,1957,TRUE,FALSE,3,true,true
Ogden,UT,Weber County,41.2279,-111.9682,630643,84404 84401 84403 84408 84244 84407 84409 84415,2,3,ogden,"Ogden, UT",ogden-ut,/commercial-real-estate/UT/ogden/,rofo,,,,,true,
Orem,UT,Utah County,40.2981,-111.6994,97182,84097 84057 84058 84059,0,3,orem,"Orem, UT",orem-ut,/commercial-real-estate/UT/orem/,officefinder+simplemaps,1959,TRUE,FALSE,2,true,true
Park City,UT,Summit County,40.6502,-111.5013,8362,84060 84068,0,3,park-city,"Park City, UT",park-city-ut,/commercial-real-estate/UT/park-city/,officefinder+simplemaps,197,TRUE,FALSE,3,true,true
Pleasant Grove,UT,Utah County,40.3716,-111.7412,37852,84062,0,3,pleasant-grove,"Pleasant Grove, UT",pleasant-grove-ut,/commercial-real-estate/UT/pleasant-grove/,officefinder+simplemaps,1961,TRUE,FALSE,3,true,true
Provo,UT,Utah County,40.2457,-111.6457,641732,84606 84604 84602 84601 84603 84605,1,3,provo,"Provo, UT",provo-ut,/commercial-real-estate/UT/provo/,rofo,,,,,true,
Riverton,UT,Salt Lake County,40.5176,-111.9636,45457,84065 84096,0,3,riverton,"Riverton, UT",riverton-ut,/commercial-real-estate/UT/riverton/,officefinder+simplemaps,1963,TRUE,FALSE,3,true,true
Salt Lake City,UT,Salt Lake County,40.7608,-111.891,1183003,84116 84115 84114 84113 84112 84111 84128 84150 84180 84108 84101 84102 84103 84104 84105 84106 84138 84110 84122 84132 84133 84134 84139 84143 84145 84147 84148 84151 84152 84158 84199,655,2,salt-lake-city,"Salt Lake City, UT",salt-lake-city-ut,/commercial-real-estate/UT/salt-lake-city/,rofo,,,,,true,
Sandy,UT,Salt Lake County,40.5709,-111.8506,94291,84092 84093 84094 84070 84090 84091,2,3,sandy,"Sandy, UT",sandy-ut,/commercial-real-estate/UT/sandy/,rofo,,,,,true,
West Jordan,UT,Salt Lake County,40.6024,-112.0008,116692,84088 84081 84084,0,2,west-jordan,"West Jordan, UT",west-jordan-ut,/commercial-real-estate/UT/west-jordan/,officefinder+simplemaps,2456,TRUE,FALSE,2,true,true
West Valley City,UT,Salt Lake County,40.6886,-112.0123,138437,84119 84120 84128 84118 84125 84126 84127 84130 84131 84170,0,2,west-valley-city,"West Valley City, UT",west-valley-city-ut,/commercial-real-estate/UT/west-valley-city/,officefinder+simplemaps,2455,TRUE,FALSE,2,true,true
Alexandria,VA,Alexandria County,38.8185,-77.0861,156976,22302 22301 22304 22305 22311 22314 20598 22320 22331 22332 22333 22334,3,3,alexandria,"Alexandria, VA",alexandria-va,/commercial-real-estate/VA/alexandria/,rofo,,,,,true,
Arlington,VA,Arlington County,38.8786,-77.1011,236254,22209 22203 22202 22201 22207 22206 22205 22204 22214 22211 22213 22210 22212 22215 22216 22217 22219 22225 22226 22227 22230 22240 22241 22242 22243 22244 22245 22246 22350,3,3,arlington,"Arlington, VA",arlington-va,/commercial-real-estate/VA/arlington/,rofo,,,,,true,
Ashburn,VA,Loudoun County,39.0277,-77.4714,46026,20166 20147 20103 20104 20146 20149,1,3,ashburn,"Ashburn, VA",ashburn-va,/commercial-real-estate/VA/ashburn/,rofo,,,,,true,
Ashland,VA,Hanover County,37.7597,-77.4716,7772,23005,0,3,ashland,"Ashland, VA",ashland-va,/commercial-real-estate/VA/ashland/,officefinder+simplemaps,1840,TRUE,FALSE,3,true,true
Ballston,VA,Arlington County,38.8801,-77.1139,,22203,0,3,ballston,"Ballston, VA",ballston-va,/commercial-real-estate/VA/ballston/,officefinder+simplemaps,966,FALSE,FALSE,4,true,true
Chesapeake,VA,Chesapeake County,36.6778,-76.3023,252583,23325 23324 23323 23322 23321 23320 23326 23327 23328,1,3,chesapeake,"Chesapeake, VA",chesapeake-va,/commercial-real-estate/VA/chesapeake/,rofo,,,,,true,
Clarendon,VA,Arlington County,38.8859,-77.0969,,22201,0,3,clarendon,"Clarendon, VA",clarendon-va,/commercial-real-estate/VA/clarendon/,officefinder+simplemaps,967,FALSE,FALSE,4,true,true
Colonial Heights,VA,Colonial Heights County,37.265,-77.3969,18352,23834,0,3,colonial-heights,"Colonial Heights, VA",colonial-heights-va,/commercial-real-estate/VA/colonial-heights/,officefinder+simplemaps,2598,TRUE,FALSE,3,true,true
Dumfries,VA,Prince William County,38.567,-77.3233,5816,22026,0,3,dumfries,"Dumfries, VA",dumfries-va,/commercial-real-estate/VA/dumfries/,officefinder+simplemaps,1437,TRUE,FALSE,3,true,true
Fairfax,VA,Fairfax County,38.8531,-77.2997,25026,22031 22030 22037,2,3,fairfax,"Fairfax, VA",fairfax-va,/commercial-real-estate/VA/fairfax/,rofo,,,,,true,
Fredericksburg,VA,Fredericksburg County,38.2992,-77.4872,187349,22401 22404 22412,2,3,fredericksburg,"Fredericksburg, VA",fredericksburg-va,/commercial-real-estate/VA/fredericksburg/,rofo,,,,,true,
Glen Allen,VA,Henrico County,37.666,-77.4838,17551,23060 23059 23058,1,3,glen-allen,"Glen Allen, VA",glen-allen-va,/commercial-real-estate/VA/glen-allen/,rofo,,,,,true,
Hampton,VA,Hampton County,37.0551,-76.363,137557,23665 23651 23681 23605 23661 23668 23663 23666 23667 23664 23669 23670,1,3,hampton,"Hampton, VA",hampton-va,/commercial-real-estate/VA/hampton/,rofo,,,,,true,
Henrico,VA,Mecklenburg County,36.5926,-78.6161,,24529,0,3,henrico,"Henrico, VA",henrico-va,/commercial-real-estate/VA/henrico/,officefinder+simplemaps,1842,FALSE,FALSE,4,true,true
Herndon,VA,Fairfax County,38.9699,-77.3867,24672,20170 20172 22095,1,3,herndon,"Herndon, VA",herndon-va,/commercial-real-estate/VA/herndon/,rofo,,,,,true,
Kingstowne,VA,Fairfax County,38.7625,-77.1444,18360,22315,0,3,kingstowne,"Kingstowne, VA",kingstowne-va,/commercial-real-estate/VA/kingstowne/,officefinder+simplemaps,2374,TRUE,TRUE,2,true,true
Leesburg,VA,Loudoun County,39.1057,-77.5544,49171,20175 20176 20177 20178,0,3,leesburg,"Leesburg, VA",leesburg-va,/commercial-real-estate/VA/leesburg/,officefinder+simplemaps,1435,TRUE,FALSE,3,true,true
Manassas,VA,Manassas County,38.7479,-77.4838,42976,20110 20108,1,3,manassas,"Manassas, VA",manassas-va,/commercial-real-estate/VA/manassas/,rofo,,,,,true,
Mclean,VA,Fairfax County,38.9436,-77.1943,49627,22046 22101 22043 22102 22067 22103 22106 22107 22108 22109,1,3,mclean,"Mclean, VA",mclean-va,/commercial-real-estate/VA/mclean/,rofo,,,,,true,
Newport News,VA,Newport News County,37.1051,-76.5185,184216,23601 23603 23608 23604 23605 23606 23607 23602 23609 23612 23628 23630,1,3,newport-news,"Newport News, VA",newport-news-va,/commercial-real-estate/VA/newport-news/,rofo,,,,,true,
Norfolk,VA,Norfolk County,36.8945,-76.259,233596,23509 23508 23507 23504 23503 23502 23505 23518 23510 23511 23513 23517 23551 23523 23501 23506 23514 23515 23519 23529 23541,1,3,norfolk,"Norfolk, VA",norfolk-va,/commercial-real-estate/VA/norfolk/,rofo,,,,,true,
Oilville,VA,Goochland County,37.704,-77.7853,,23129,0,3,oilville,"Oilville, VA",oilville-va,/commercial-real-estate/VA/oilville/,officefinder+simplemaps,2599,FALSE,FALSE,4,true,true
Quantico,VA,Prince William County,38.5224,-77.2902,578,22134 22135,0,3,quantico,"Quantico, VA",quantico-va,/commercial-real-estate/VA/quantico/,officefinder+simplemaps,1455,TRUE,FALSE,3,true,true
Reston,VA,Fairfax County,38.9497,-77.3461,64414,20194 20191 20190 20192 20195 22096,4,3,reston,"Reston, VA",reston-va,/commercial-real-estate/VA/reston/,rofo,,,,,true,
Richmond,VA,Richmond City County,37.5407,-77.436,1098457,23222 23223 23298 23284 23220 23221 23226 23227 23224 23225 23230 23235 23234 23219 23173 23218 23232 23249 23260 23261 23269 23274 23276 23278 23282 23285 23286 23289 23290 23291 23292 23295,604,2,richmond,"Richmond, VA",richmond-va,/commercial-real-estate/VA/richmond/,rofo,,,,,true,
Rockville,VA,Hanover County,37.726,-77.6783,,23146,0,3,rockville,"Rockville, VA",rockville-va,/commercial-real-estate/VA/rockville/,officefinder+simplemaps,1845,FALSE,FALSE,4,true,true
Rosslyn,VA,Arlington County,38.8968,-77.0725,,22209,0,3,rosslyn,"Rosslyn, VA",rosslyn-va,/commercial-real-estate/VA/rosslyn/,officefinder+simplemaps,965,FALSE,FALSE,4,true,true
Salem,VA,Salem County,37.2864,-80.0555,25618,24153 24155 24157,0,3,salem,"Salem, VA",salem-va,/commercial-real-estate/VA/salem/,officefinder+simplemaps,1846,TRUE,FALSE,3,true,true
Stafford,VA,Stafford County,38.4221,-77.4083,,22554,1,3,stafford,"Stafford, VA",stafford-va,/commercial-real-estate/VA/stafford/,rofo,,,,,true,
Vienna,VA,Fairfax County,38.8996,-77.2597,16412,22180 22183 22185,2,3,vienna,"Vienna, VA",vienna-va,/commercial-real-estate/VA/vienna/,rofo,,,,,true,
Virginia Beach,VA,Virginia Beach County,36.7335,-76.0435,1441893,23459 23451 23453 23452 23455 23457 23456 23454 23460 23461 23462 23464 23450 23458 23463 23465 23466 23467 23471 23479,1,3,virginia-beach,"Virginia Beach, VA",virginia-beach-va,/commercial-real-estate/VA/virginia-beach/,rofo,,,,,true,
Burlington,VT,Chittenden County,44.4759,-73.2121,122833,05405 05401 05408 05406,220,3,burlington,"Burlington, VT",burlington-vt,/commercial-real-estate/VT/burlington/,rofo,,,,,true,
Auburn,WA,King County,47.3039,-122.2108,85676,98001 98002 98092,0,3,auburn,"Auburn, WA",auburn-wa,/commercial-real-estate/WA/auburn/,officefinder+simplemaps,523,TRUE,FALSE,3,true,true
Battle Ground,WA,Clark County,45.7766,-122.5413,21886,98604,0,3,battle-ground,"Battle Ground, WA",battle-ground-wa,/commercial-real-estate/WA/battle-ground/,officefinder+simplemaps,1800,TRUE,FALSE,3,true,true
Bellevue,WA,King County,47.6101,-122.2015,151847,98004 98005 98006 98007 98008 98009 98015,435,2,bellevue,"Bellevue, WA",bellevue-wa,/commercial-real-estate/WA/bellevue/,rofo,,,,,true,
Bellingham,WA,Whatcom County,48.7548,-122.469,135591,98225 98226 98229 98228,1,3,bellingham,"Bellingham, WA",bellingham-wa,/commercial-real-estate/WA/bellingham/,rofo,,,,,true,
Bonney Lake,WA,Pierce County,47.1791,-122.17,22090,98391,0,3,bonney-lake,"Bonney Lake, WA",bonney-lake-wa,/commercial-real-estate/WA/bonney-lake/,officefinder+simplemaps,1538,TRUE,FALSE,3,true,true
Bothell,WA,King County,47.7735,-122.2044,49610,98021 98011 98041,1,3,bothell,"Bothell, WA",bothell-wa,/commercial-real-estate/WA/bothell/,rofo,,,,,true,
Camas,WA,Clark County,45.6005,-122.4304,27007,98607,1,3,camas,"Camas, WA",camas-wa,/commercial-real-estate/WA/camas/,rofo,,,,,true,
Edmonds,WA,Snohomish County,47.8115,-122.3533,42735,98026 98020,0,3,edmonds,"Edmonds, WA",edmonds-wa,/commercial-real-estate/WA/edmonds/,officefinder+simplemaps,68,TRUE,FALSE,3,true,true
Everett,WA,Snohomish County,47.9525,-122.1669,111845,98207 98204 98203 98201 98208 98206 98213,1,3,everett,"Everett, WA",everett-wa,/commercial-real-estate/WA/everett/,rofo,,,,,true,
Federal Way,WA,King County,47.3091,-122.3358,99493,98023 98003 98063 98093,0,3,federal-way,"Federal Way, WA",federal-way-wa,/commercial-real-estate/WA/federal-way/,officefinder+simplemaps,79,TRUE,FALSE,3,true,true
Fife,WA,Pierce County,47.2329,-122.3518,10949,98424,0,3,fife,"Fife, WA",fife-wa,/commercial-real-estate/WA/fife/,officefinder+simplemaps,1539,TRUE,FALSE,3,true,true
Issaquah,WA,King County,47.5439,-122.0471,39591,98029 98027,0,3,issaquah,"Issaquah, WA",issaquah-wa,/commercial-real-estate/WA/issaquah/,officefinder+simplemaps,109,TRUE,FALSE,3,true,true
Kenmore,WA,King County,47.7516,-122.2489,23741,98028,0,3,kenmore,"Kenmore, WA",kenmore-wa,/commercial-real-estate/WA/kenmore/,officefinder+simplemaps,1308,TRUE,FALSE,3,true,true
Kent,WA,King County,47.3887,-122.2128,135603,98031 98030 98032 98042 98035 98064 98089,0,2,kent,"Kent, WA",kent-wa,/commercial-real-estate/WA/kent/,officefinder+simplemaps,118,TRUE,FALSE,2,true,true
Kirkland,WA,King County,47.697,-122.2057,92621,98039 98033 98034 98083,2,3,kirkland,"Kirkland, WA",kirkland-wa,/commercial-real-estate/WA/kirkland/,rofo,,,,,true,
Lakewood,WA,Pierce County,47.1628,-122.5299,62937,98499 98498 98496 98497,0,3,lakewood,"Lakewood, WA",lakewood-wa,/commercial-real-estate/WA/lakewood/,officefinder+simplemaps,1540,TRUE,FALSE,3,true,true
Mercer Island,WA,King County,47.5661,-122.232,25307,98040,0,3,mercer-island,"Mercer Island, WA",mercer-island-wa,/commercial-real-estate/WA/mercer-island/,officefinder+simplemaps,1094,TRUE,FALSE,3,true,true
Mountlake Terrace,WA,Snohomish County,47.7921,-122.3077,23104,98043,1,3,mountlake-terrace,"Mountlake Terrace, WA",mountlake-terrace-wa,/commercial-real-estate/WA/mountlake-terrace/,rofo,,,,,true,
